level_0,index,Radiance,c2_1,c3_1,water_Reflectance_1,c2_2,c3_2,water_Reflectance_2,Mean_water_Reflectance,Standard_deviation_water
718,718,1068.0,41.07976,4656383.0,13.5125,41.07976,4022167.0,11.6715,12.591999999999999,1.3017835841644336
719,719,1069.0,41.31843,4709093.0,13.5864,41.31843,4072339.0,11.7492,12.6678,1.2990965783959245
720,720,1070.0,41.51654,4762458.0,13.6748,41.51654,4113380.0,11.8115,12.74315,1.3175520653848931
721,721,1071.0,41.68311,4815264.0,13.7711,41.68311,4147290.0,11.8613,12.8162,1.3504325307100689
722,722,1072.0,41.82934,4865575.0,13.8662,41.82934,4177620.0,11.9059,12.886050000000001,1.386141423159988
723,723,1073.0,41.96638,4911455.0,13.9514,41.96638,4207917.0,11.953,12.9522,1.4130821915231966
724,724,1074.0,42.083859999999994,4951624.0,14.0264,42.083859999999994,4239443.0,12.0089,13.01765,1.4265879310438596
725,725,1075.0,42.17572,4987131.0,14.0961,42.17572,4270177.0,12.0696,13.08285,1.4329518920745388
726,726,1076.0,42.27623,5019423.0,14.1535,42.27623,4299926.0,12.1247,13.1391,1.4345782376712668
727,727,1077.0,42.42,5049942.0,14.1914,42.42,4328521.0,12.1641,13.17775,1.4335175774994882
728,728,1078.0,42.62802,5077721.0,14.2002,42.62802,4356752.0,12.1838,13.192,1.425810113584555
729,729,1079.0,42.878029999999995,5102531.0,14.1866,42.878029999999995,4384389.0,12.1895,13.18805,1.4121629527076538
730,730,1080.0,43.13966,5126916.0,14.1677,43.13966,4409734.0,12.1855,13.1766,1.401627061667975
731,731,1081.0,43.38282,5153444.0,14.1608,43.38282,4431093.0,12.176,13.1684,1.4034655392990594
732,732,1082.0,43.61035,5185395.0,14.174,43.61035,4447542.0,12.1576,13.1658,1.4258101135845538
733,733,1083.0,43.83249,5219642.0,14.1952,43.83249,4460351.0,12.1309,13.16305,1.4596805284033896
734,734,1084.0,44.04335,5250224.0,14.2101,44.04335,4471175.0,12.102,13.15605,1.490651805419361
735,735,1085.0,44.23709,5271263.0,14.205,44.23709,4481641.0,12.077,13.141,1.5047232303649734
736,736,1086.0,44.410990000000005,5281769.0,14.1777,44.410990000000005,4491967.0,12.0574,13.11755,1.499278508149837
737,737,1087.0,44.570190000000004,5285359.0,14.1367,44.570190000000004,4501261.0,12.0391,13.0879,1.483227184216902
738,738,1088.0,44.72105,5285301.0,14.0887,44.72105,4508796.0,12.0187,13.0537,1.4637110370561521
739,739,1089.0,44.86977,5284769.0,14.0405,44.86977,4513888.0,11.9924,13.016449999999999,1.448225398548168
740,740,1090.0,45.01627,5283204.0,13.9907,45.01627,4517133.0,11.962,12.97635,1.4345075269931493
741,741,1091.0,45.15743,5279462.0,13.9371,45.15743,4518315.0,11.9277,12.9324,1.4208603661162482
742,742,1092.0,45.29143,5273523.0,13.8802,45.29143,4516545.0,11.8877,12.88395,1.4089102615141957
743,743,1093.0,45.415690000000005,5265457.0,13.821,45.415690000000005,4510895.0,11.8404,12.8307,1.4004956908180755
744,744,1094.0,45.52148,5256240.0,13.7645,45.52148,4500644.0,11.786,12.77525,1.3990107665775846
745,745,1095.0,45.61938,5244816.0,13.705,45.61938,4487083.0,11.7251,12.71505,1.400000716071246
746,746,1096.0,45.725570000000005,5229489.0,13.6333,45.725570000000005,4471910.0,11.6584,12.64585,1.3964651821653127
747,747,1097.0,45.85543,5208598.0,13.5409,45.85543,4456390.0,11.5853,12.5631,1.3828180212884127
748,748,1098.0,46.00864,5181891.0,13.4268,46.00864,4438500.0,11.5006,12.4637,1.3620290819215277
749,749,1099.0,46.17389,5150941.0,13.2987,46.17389,4419761.0,11.411,12.354849999999999,1.334805470845846
750,750,1100.0,46.34005,5117445.0,13.1646,46.34005,4402719.0,11.3261,12.24535,1.3000158172114675
751,751,1101.0,46.498470000000005,5082550.0,13.0303,46.498470000000005,4390415.0,11.2557,12.143,1.2548316938936481
752,752,1102.0,46.65587,5044642.0,12.8896,46.65587,4384863.0,11.2034,12.0465,1.192323454436756
753,753,1103.0,46.81134,5004868.0,12.7455,46.81134,4380160.0,11.1542,11.94985,1.1252190209021533
754,754,1104.0,46.961859999999994,4964924.0,12.6032,46.961859999999994,4369517.0,11.0916,11.8474,1.068862610441585
755,755,1105.0,47.10414,4925684.0,12.4657,47.10414,4347430.0,11.0024,11.73405,1.034709352910275
756,756,1106.0,47.23775,4885522.0,12.329,47.23775,4316464.0,10.8931,11.61105,1.0153346271057637
757,757,1107.0,47.3677,4845914.0,12.1956,47.3677,4279714.0,10.7706,11.4831,1.0076271631908307
758,758,1108.0,47.499359999999996,4808704.0,12.0684,47.499359999999996,4239958.0,10.641,11.354700000000001,1.0093242194656784
759,759,1109.0,47.637,4776846.0,11.9537,47.637,4198199.0,10.5059,11.229800000000001,1.023749197801883
760,760,1110.0,47.77857,4751261.0,11.8543,47.77857,4152074.0,10.3598,11.107050000000001,1.0567710844832956
761,761,1111.0,47.92054,4725545.0,11.7552,47.92054,4104038.0,10.2096,10.9824,1.092904241001928
762,762,1112.0,48.05944,4692965.0,11.6406,48.05944,4056874.0,10.0629,10.85175,1.115602368678015
763,763,1113.0,48.19304,4649067.0,11.4999,48.19304,4013572.0,9.9278,10.71385,1.111642570703372
764,764,1114.0,48.32327,4597456.0,11.3416,48.32327,3973832.0,9.8029,10.57225,1.0880252042117409
765,765,1115.0,48.4506,4539433.0,11.1689,48.4506,3932949.0,9.6765,10.4227,1.0552861602428034
766,766,1116.0,48.57533,4475994.0,10.9846,48.57533,3886065.0,9.5368,10.2607,1.0237491978018842
767,767,1117.0,48.69862,4405672.0,10.7848,48.69862,3829915.0,9.3754,10.080100000000002,0.99659629740432
768,768,1118.0,48.82072,4327050.0,10.566,48.82072,3766926.0,9.1982,9.882100000000001,0.9671806553069603
769,769,1119.0,48.93867,4245882.0,10.3428,48.93867,3699693.0,9.0122,9.6775,0.9408762830468205
770,770,1120.0,49.049440000000004,4168109.0,10.1302,49.049440000000004,3630765.0,8.8242,9.4772,0.9234814562296317
771,771,1121.0,49.14868,4096510.0,9.9358,49.14868,3560349.0,8.6354,9.2856,0.9195216582549862
772,772,1122.0,49.23814,4027822.0,9.7513,49.23814,3487077.0,8.4423,9.0968,0.9256027765731915
773,773,1123.0,49.32588,3960323.0,9.571,49.32588,3412617.0,8.2474,8.9092,0.9359265355785136
774,774,1124.0,49.42,3892314.0,9.3889,49.42,3338666.0,8.0534,8.72115,0.944341106274634
775,775,1125.0,49.52002,3824715.0,9.2072,49.52002,3264304.0,7.8582,8.5327,0.9538870478206527
776,776,1126.0,49.62276,3757880.0,9.0274,49.62276,3189180.0,7.6614,8.3444,0.9659078631008237
777,777,1127.0,49.73229,3689263.0,8.843,49.73229,3115836.0,7.4687,8.155850000000001,0.9717768493846721
778,778,1128.0,49.8527,3616319.0,8.6475,49.8527,3046820.0,7.2857,7.966600000000001,0.9629380146198409
779,779,1129.0,49.992340000000006,3537631.0,8.4361,49.992340000000006,2983548.0,7.1146,7.7753499999999995,0.9344416113380222
780,780,1130.0,50.14421,3455124.0,8.2146,50.14421,2924094.0,6.9518,7.583200000000001,0.8929344432823725
781,781,1131.0,50.29315,3371345.0,7.9914,50.29315,2865914.0,6.7932,7.3923,0.8472553452177212
782,782,1132.0,50.42415,3288727.0,7.7749,50.42415,2806572.0,6.635,7.20495,0.8060310198745455
783,783,1133.0,50.533559999999994,3205935.0,7.5626,50.533559999999994,2747404.0,6.4809,7.02175,0.7648774052094882
784,784,1134.0,50.63143,3122973.0,7.3526,50.63143,2688407.0,6.3294,6.840999999999999,0.7235116585100755
785,785,1135.0,50.7279,3041538.0,7.1475,50.7279,2627881.0,6.1753,6.6614,0.6874492126695615
786,786,1136.0,50.83275,2963219.0,6.9491,50.83275,2564055.0,6.0131,6.4811,0.6618519471906085
787,787,1137.0,50.946659999999994,2887549.0,6.7566,50.946659999999994,2495459.0,5.8393,6.29795,0.64862905038242
788,788,1138.0,51.06321,2814084.0,6.5698,51.06321,2424655.0,5.6607,6.11525,0.64283077477669
789,789,1139.0,51.17631,2742825.0,6.3892,51.17631,2355040.0,5.4859,5.93755,0.6387295554458082
790,790,1140.0,51.28089,2674012.0,6.216,51.28089,2289461.0,5.3221,5.76905,0.632082751702655
791,791,1141.0,51.38092,2609009.0,6.0531,51.38092,2225691.0,5.1638,5.6084499999999995,0.6288300605091964
792,792,1142.0,51.47538,2545959.0,5.8961,51.47538,2164298.0,5.0123,5.4542,0.6249409732126706
793,793,1143.0,51.561240000000005,2482314.0,5.7392,51.561240000000005,2106977.0,4.8714,5.305300000000001,0.6136272647136859
794,794,1144.0,51.6346,2415876.0,5.5775,51.6346,2055235.0,4.7448,5.161149999999999,0.5888078166940381
795,795,1145.0,51.69208,2347451.0,5.4133,51.69208,2008669.0,4.6321,5.0227,0.5523918174629303
796,796,1146.0,51.74238,2278093.0,5.2483,51.74238,1966345.0,4.5301,4.889200000000001,0.5078440902481787
797,797,1147.0,51.79562,2208650.0,5.0832,51.79562,1927415.0,4.436,4.7596,0.4576395087839334
798,798,1148.0,51.856770000000004,2138398.0,4.9158,51.856770000000004,1892940.0,4.3514,4.6335999999999995,0.3990910673016874
799,799,1149.0,51.9157,2064252.0,4.7399,51.9157,1866660.0,4.2859,4.5129,0.3210264786586924
800,800,1150.0,51.98222,1992142.0,4.5685,51.98222,1841145.0,4.2218,4.39515,0.24515392103737618
801,801,1151.0,52.068459999999995,1928855.0,4.416,52.068459999999995,1807909.0,4.139,4.2775,0.19586857838867375
802,802,1152.0,52.185970000000005,1880627.0,4.296,52.185970000000005,1759881.0,4.0205,4.158250000000001,0.1948079182168939
803,803,1153.0,52.332,1845690.0,4.2044,52.332,1700028.0,3.8731,4.03875,0.23426447660710298
804,804,1154.0,52.491690000000006,1816523.0,4.1253,52.491690000000006,1635169.0,3.7138,3.91955,0.2909744404582644
805,805,1155.0,52.64986999999999,1785490.0,4.0427,52.64986999999999,1572090.0,3.5595,3.8011,0.3416739966693398
806,806,1156.0,52.805569999999996,1749719.0,3.9501,52.805569999999996,1513690.0,3.4173,3.6837,0.37674649301619245
807,807,1157.0,52.97036,1713996.0,3.8576,52.97036,1455864.0,3.2768,3.5672,0.4106876185131468
808,808,1158.0,53.12514,1675752.0,3.7605,53.12514,1399877.0,3.1416,3.45105,0.43762838687635425
809,809,1159.0,53.24994,1632152.0,3.6539,53.24994,1347204.0,3.016,3.33495,0.45106341571889874
810,810,1160.0,53.324709999999996,1579809.0,3.5314,53.324709999999996,1299263.0,2.9041,3.21775,0.44356808383832125
811,811,1161.0,53.36096,1520381.0,3.3962,53.36096,1255226.0,2.8037,3.0999499999999998,0.41896076785302927
812,812,1162.0,53.39115,1459822.0,3.2592,53.39115,1212887.0,2.7078,2.9835000000000003,0.38989867914626203
813,813,1163.0,53.44769,1404082.0,3.1317,53.44769,1170040.0,2.6097,2.8707000000000003,0.36910973977937767
814,814,1164.0,53.541740000000004,1354858.0,3.0167,53.541740000000004,1125807.0,2.5068,2.76175,0.3605537477270206
815,815,1165.0,53.65374,1308784.0,2.9081,53.65374,1081570.0,2.4034,2.6557500000000003,0.3568767924648506
816,816,1166.0,53.76471,1263025.0,2.8006,53.76471,1038801.0,2.3034,2.552,0.35157349160595164
817,817,1167.0,53.8561,1214676.0,2.6886,53.8561,998935.6,2.2111,2.44985,0.33764348801657645
818,818,1168.0,53.928259999999995,1160731.0,2.5658,53.928259999999995,961763.4,2.1259,2.34585,0.31105627304396205
819,819,1169.0,53.9895,1105089.0,2.4401,53.9895,926797.3,2.0463,2.2432,0.2784586504312625
820,820,1170.0,54.04387,1053689.0,2.3243,54.04387,894037.1,1.9721,2.1482,0.24904300833390208
821,821,1171.0,54.09433000000001,1012416.0,2.231,54.09433000000001,863620.0,1.9032,2.0671,0.2317896028729502
822,822,1172.0,54.13111,983021.9,2.1646,54.13111,836997.8,1.8431,2.00385,0.2273348301514751
823,823,1173.0,54.16263000000001,960246.0,2.1132,54.16263000000001,812581.6,1.7883,1.95075,0.22973899320750926
824,824,1174.0,54.204069999999994,938149.1,2.0631,54.204069999999994,787826.2,1.7326,1.89785,0.23369879118215395
825,825,1175.0,54.269980000000004,911235.4,2.0017,54.269980000000004,760240.5,1.67,1.83585,0.2345473193195779
826,826,1176.0,54.36101,880439.5,1.9309,54.36101,729444.5,1.5998,1.7653500000000002,0.23412305525086585
827,827,1177.0,54.46529,848795.3,1.8579,54.46529,697800.4,1.5274,1.69265,0.23369879118215395
828,828,1178.0,54.57068,818848.1,1.7888,54.57068,667853.2,1.459,1.6239,0.23320381643532329
829,829,1179.0,54.666180000000004,792562.7,1.7283,54.666180000000004,641321.1,1.3985,1.5634000000000001,0.23320381643532329
830,830,1180.0,54.75388,768348.3,1.6728,54.75388,615785.9,1.3407,1.50675,0.23483016203205248
831,831,1181.0,54.841809999999995,746500.6,1.6227,54.841809999999995,592965.8,1.289,1.4558499999999999,0.23596153288195099
832,832,1182.0,54.93769,727823.6,1.5793,54.93769,575406.3,1.2486,1.4139499999999998,0.23384021253839127
833,833,1183.0,55.05134,714102.5,1.5463,55.05134,566535.9,1.2267,1.3864999999999998,0.22599132726722065
834,834,1184.0,55.186609999999995,707204.1,1.5276,55.186609999999995,568013.3,1.2268,1.3772,0.21269771978091362
835,835,1185.0,55.323640000000005,701588.6,1.5117,55.323640000000005,572470.2,1.2334,1.37255,0.19678781720421618
836,836,1186.0,55.440830000000005,691093.8,1.486,55.440830000000005,571862.9,1.2296,1.3578000000000001,0.18130217869623078
837,837,1187.0,55.521119999999996,670948.7,1.4406,55.521119999999996,561289.5,1.2052,1.3229000000000002,0.16645293629131333
838,838,1188.0,55.574040000000004,643913.4,1.3812,55.574040000000004,544904.8,1.1688,1.275,0.15018948032402263
839,839,1189.0,55.618469999999995,615046.8,1.3182,55.618469999999995,525380.5,1.126,1.2221,0.13590592334405455
840,840,1190.0,55.673230000000004,589395.9,1.262,55.673230000000004,505262.4,1.0819,1.17195,0.12734993129169717
841,841,1191.0,55.74475,567697.1,1.214,55.74475,484442.9,1.036,1.125,0.1258650070512054
842,842,1192.0,55.82273000000001,547226.6,1.1687,55.82273000000001,461561.8,0.9857,1.0772,0.12940054095713824
843,843,1193.0,55.907630000000005,530502.9,1.1313,55.907630000000005,439064.8,0.9362,1.03375,0.1379565330094954
844,844,1194.0,56.0,520093.7,1.1071,56.0,419430.4,0.8929,1.0,0.15146227253015843
845,845,1195.0,56.105059999999995,519066.9,1.1028,56.105059999999995,400572.4,0.8512,0.977,0.1779080661465354
846,846,1196.0,56.22048,525172.7,1.1134,56.22048,382421.6,0.8111,0.96225,0.21375837995269326
847,847,1197.0,56.3355,533001.8,1.1278,56.3355,370481.1,0.7841,0.95595,0.2430326006938163
848,848,1198.0,56.43963000000001,537289.1,1.1348,56.43963000000001,370397.6,0.7823,0.95855,0.24925514036825802
849,849,1199.0,56.53395,538690.3,1.1359,56.53395,388212.9,0.8183,0.9771,0.2245771137048474
850,850,1200.0,56.62222,538957.3,1.1347,56.62222,416134.8,0.8758,1.00525,0.18306994564919715
851,851,1201.0,56.705009999999994,538112.2,1.1313,56.705009999999994,442217.5,0.9295,1.0304,0.14269414844344527
852,852,1202.0,56.78249,536084.5,1.1255,56.78249,455182.0,0.9556,1.04055,0.12013744212359438
853,853,1203.0,56.85082,531900.1,1.1154,56.85082,457416.0,0.9592,1.0373,0.11045007922133865
854,854,1204.0,56.91389,526612.4,1.103,56.91389,453031.5,0.9489,1.02595,0.10896515498084698
855,855,1205.0,56.978159999999995,521918.7,1.092,56.978159999999995,443614.0,0.9281,1.0100500000000001,0.11589480143647517
856,856,1206.0,57.0484,519485.9,1.0855,57.0484,429725.9,0.898,0.9917499999999999,0.1325825214724776
857,857,1207.0,57.116569999999996,519593.1,1.0844,57.116569999999996,405968.4,0.8474,0.9659,0.16758430714121175
858,858,1208.0,57.18942,520594.1,1.0851,57.18942,378756.9,0.7897,0.9374,0.20887934316250614
859,859,1209.0,57.277840000000005,520701.4,1.0837,57.277840000000005,357263.4,0.7436,0.9136500000000001,0.24048701628154487
860,860,1210.0,57.392469999999996,518604.6,1.0772,57.392469999999996,349573.1,0.726,0.9016,0.24833590155271545
861,861,1211.0,57.532740000000004,515240.4,1.0676,57.532740000000004,353530.4,0.7323,0.89995,0.2370929037318495
862,862,1212.0,57.685469999999995,510773.2,1.0555,57.685469999999995,362181.5,0.7483,0.9019,0.2172232031805075
863,863,1213.0,57.83688000000001,505202.9,1.0413,57.83688000000001,368626.7,0.7598,0.90055,0.19905055890401302
864,864,1214.0,57.980380000000004,497637.0,1.0232,57.980380000000004,367438.1,0.7555,0.8893500000000001,0.18929248532363888
865,865,1215.0,58.1259,487133.3,0.9992,58.1259,361368.4,0.7413,0.87025,0.1823628388680106
866,866,1216.0,58.26707,476893.0,0.9758,58.26707,354807.3,0.726,0.8509,0.17663527394039957
867,867,1217.0,58.39626,470332.2,0.9602,58.39626,352041.7,0.7187,0.83945,0.17076628765655125
868,868,1218.0,58.505140000000004,469483.9,0.9566,58.505140000000004,356698.3,0.7267,0.84165,0.16256384899478726
869,869,1219.0,58.596219999999995,472558.3,0.9614,58.596219999999995,366922.7,0.7464,0.8539,0.1520279579551078
870,870,1220.0,58.6832,478557.0,0.9722,58.6832,378169.6,0.7681,0.87015,0.14432049404017433
871,871,1221.0,58.78,486539.2,0.9867,58.78,385875.9,0.7826,0.8846499999999999,0.1443204940401744
872,872,1222.0,58.893240000000006,499169.5,1.0103,58.893240000000006,389159.0,0.7877,0.899,0.1574019694921255
873,873,1223.0,59.014869999999995,515765.3,1.0417,59.014869999999995,390177.8,0.7882,0.91495,0.17925156903078984
874,874,1224.0,59.13677,530365.0,1.069,59.13677,388932.6,0.784,0.9265,0.20152543263816597
875,875,1225.0,59.250890000000005,537006.9,1.0804,59.250890000000005,385416.9,0.7754,0.9279,0.21566756826189704
876,876,1226.0,59.35875,532194.5,1.0689,59.35875,379076.0,0.7613,0.9151,0.217506045892982
877,877,1227.0,59.462419999999995,520603.8,1.0438,59.462419999999995,370246.9,0.7423,0.89305,0.21319269452774414
878,878,1228.0,59.5587,508584.6,1.018,59.5587,359917.1,0.7204,0.8692,0.21043497808111652
879,879,1229.0,59.64356,502188.1,1.0037,59.64356,348787.1,0.6971,0.8504,0.21679893911179546
880,880,1230.0,59.70692,500765.6,0.9998,59.70692,334220.5,0.6673,0.83355,0.23511300474452707
881,881,1231.0,59.76172,501607.4,1.0005,59.76172,318608.7,0.6356,0.8180499999999999,0.25802326445497115
882,882,1232.0,59.82736,502971.6,1.0022,59.82736,306172.0,0.6101,0.8061499999999999,0.2772565689032453
883,883,1233.0,59.923080000000006,503397.5,1.0014,59.923080000000006,300741.6,0.5983,0.7998500000000001,0.2850347434962973
884,884,1234.0,60.05331999999999,504017.1,1.0005,60.05331999999999,301250.8,0.598,0.79925,0.28461047942758533
885,885,1235.0,60.19761,504517.6,0.9991,60.19761,306192.7,0.6063,0.8027,0.2777515436500759
886,886,1236.0,60.33325,504005.3,0.9958,60.33325,314626.4,0.6217,0.8087500000000001,0.2645286468418874
887,887,1237.0,60.441140000000004,501319.0,0.9888,60.441140000000004,326842.9,0.6446,0.8167,0.2433861540844097
888,888,1238.0,60.52834,495943.4,0.9768,60.52834,345214.9,0.6798,0.8283,0.21001071401240465
889,889,1239.0,60.60785,490235.0,0.9643,60.60785,365353.3,0.7185,0.8414,0.1738068468156534
890,890,1240.0,60.692,486761.6,0.9561,60.692,382211.8,0.7507,0.8533999999999999,0.14523973285571679
891,891,1241.0,60.7888,487831.5,0.9566,60.7888,392630.5,0.77,0.8633,0.13194612536940975
892,892,1242.0,60.89159,492709.7,0.9645,60.89159,399437.9,0.782,0.8732500000000001,0.12904698756654492
893,893,1243.0,60.99864,498699.7,0.9746,60.99864,402858.5,0.7873,0.88095,0.13244110011624036
894,894,1244.0,61.10885,503073.1,0.9814,61.10885,402845.1,0.7858,0.8836,0.13831008640008868
895,895,1245.0,61.22379,504492.1,0.9823,61.22379,398041.7,0.7751,0.8787,0.1465125250618526
896,896,1246.0,61.34395,504419.5,0.9803,61.34395,388564.4,0.7552,0.86775,0.15916973644509183
897,897,1247.0,61.46435,503737.4,0.977,61.46435,377785.5,0.7328,0.8549,0.1726754759657549
898,898,1248.0,61.58,503316.5,0.9743,61.58,369098.7,0.7145,0.8444,0.18370634175226508
899,899,1249.0,61.680519999999994,502065.2,0.9704,61.680519999999994,361867.4,0.6994,0.8349,0.1916259377015544
900,900,1250.0,61.77231,500099.0,0.9652,61.77231,355010.7,0.6852,0.8251999999999999,0.19798989873223324
901,901,1251.0,61.875569999999996,500098.9,0.9636,61.875569999999996,351257.0,0.6768,0.8202,0.20279822484430188
902,902,1252.0,62.010569999999994,504819.8,0.9704,62.010569999999994,353449.1,0.6794,0.8249,0.20576807332528535
903,903,1253.0,62.18946999999999,517304.7,0.9914,62.18946999999999,365604.4,0.7006,0.846,0.20562665196904797
904,904,1254.0,62.39265,533695.2,1.0194,62.39265,382971.6,0.7314,0.8754000000000001,0.20364675298172571
905,905,1255.0,62.59404,548029.6,1.0436,62.59404,397847.4,0.7575,0.90055,0.20230325009747133
906,906,1256.0,62.76874,554527.5,1.0532,62.76874,402577.5,0.7646,0.9088999999999999,0.2040710170504376
907,907,1257.0,62.9189,552781.5,1.0475,62.9189,394706.0,0.748,0.89775,0.21177848096537105
908,908,1258.0,63.056819999999995,546597.3,1.0334,63.056819999999995,381386.8,0.7212,0.8773,0.22075873708644023
909,909,1259.0,63.1913,539573.2,1.0179,63.1913,370805.2,0.6996,0.85875,0.2250720884516781
910,910,1260.0,63.3279,534045.7,1.0053,63.3279,369944.8,0.6963,0.8508,0.21849599538664322
